,Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira
447009,NE,CE,QUIXADA,CIRO GOMES MAGALHAES, 41.424.276/0003-46,RODOVIA CE   456  KM  01,S/N,SITIO  ITAJUBA,ZONA  URBANA,63900-002,DIESEL S10,18/06/2024,"6,99",,R$ / litro,RAIZEN
447010,NE,CE,QUIXADA,CIRO GOMES MAGALHAES, 41.424.276/0003-46,RODOVIA CE   456  KM  01,S/N,SITIO  ITAJUBA,ZONA  URBANA,63900-002,ETANOL,18/06/2024,"4,99",,R$ / litro,RAIZEN
447011,NE,CE,SOBRAL,ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT, 08.775.979/0002-62,RUA TABELIÃO IDELFONSO CAVALCANTI,455,,CENTRO,62010-000,GASOLINA,18/06/2024,"6,18",,R$ / litro,RAIZEN
447012,NE,CE,SOBRAL,ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT, 08.775.979/0002-62,RUA TABELIÃO IDELFONSO CAVALCANTI,455,,CENTRO,62010-000,GASOLINA ADITIVADA,18/06/2024,"6,34",,R$ / litro,RAIZEN
447013,NE,CE,SOBRAL,ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT, 08.775.979/0002-62,RUA TABELIÃO IDELFONSO CAVALCANTI,455,,CENTRO,62010-000,DIESEL S10,18/06/2024,"6,18",,R$ / litro,RAIZEN
447014,NE,CE,SOBRAL,ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT, 08.775.979/0002-62,RUA TABELIÃO IDELFONSO CAVALCANTI,455,,CENTRO,62010-000,ETANOL,18/06/2024,"4,99",,R$ / litro,RAIZEN
447015,NE,CE,SOBRAL,T. C. DE VASCONCELOS & CIA LTDA, 07.380.155/0002-20,AVENIDA CEL. JOSE EUCLIDES FERREIRA GOMES,970,,EXPECTATIVA,62040-254,GASOLINA,18/06/2024,"6,14",,R$ / litro,VIBRA
447016,NE,CE,SOBRAL,T. C. DE VASCONCELOS & CIA LTDA, 07.380.155/0002-20,AVENIDA CEL. JOSE EUCLIDES FERREIRA GOMES,970,,EXPECTATIVA,62040-254,GASOLINA ADITIVADA,18/06/2024,"6,24",,R$ / litro,VIBRA
447017,NE,CE,SOBRAL,T. C. DE VASCONCELOS & CIA LTDA, 07.380.155/0002-20,AVENIDA CEL. JOSE EUCLIDES FERREIRA GOMES,970,,EXPECTATIVA,62040-254,DIESEL S10,18/06/2024,"6,13",,R$ / litro,VIBRA
447018,NE,CE,SOBRAL,T. C. DE VASCONCELOS & CIA LTDA, 07.380.155/0002-20,AVENIDA CEL. JOSE EUCLIDES FERREIRA GOMES,970,,EXPECTATIVA,62040-254,ETANOL,18/06/2024,"4,69",,R$ / litro,VIBRA
447019,NE,CE,SOBRAL,AUTO POSTO PIONEIRO LTDA, 07.428.286/0001-50,AVENIDA JOHN SANFORD,704,,JUNCO,62030-000,GASOLINA,18/06/2024,"6,14",,R$ / litro,VIBRA
447020,NE,CE,SOBRAL,AUTO POSTO PIONEIRO LTDA, 07.428.286/0001-50,AVENIDA JOHN SANFORD,704,,JUNCO,62030-000,GASOLINA ADITIVADA,18/06/2024,"6,24",,R$ / litro,VIBRA
447021,NE,CE,SOBRAL,AUTO POSTO PIONEIRO LTDA, 07.428.286/0001-50,AVENIDA JOHN SANFORD,704,,JUNCO,62030-000,DIESEL S10,18/06/2024,"6,09",,R$ / litro,VIBRA
447022,NE,CE,SOBRAL,AUTO POSTO PIONEIRO LTDA, 07.428.286/0001-50,AVENIDA JOHN SANFORD,704,,JUNCO,62030-000,ETANOL,18/06/2024,"4,94",,R$ / litro,VIBRA
447023,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0002-35,AVENIDA JOSE EUCLIDES FERREIRA GOMES,30,POSTO FLASH,CORACAO DE JESUS,62043-070,GASOLINA,18/06/2024,"6,14",,R$ / litro,RAIZEN
447024,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0002-35,AVENIDA JOSE EUCLIDES FERREIRA GOMES,30,POSTO FLASH,CORACAO DE JESUS,62043-070,GASOLINA ADITIVADA,18/06/2024,"6,44",,R$ / litro,RAIZEN
447025,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0002-35,AVENIDA JOSE EUCLIDES FERREIRA GOMES,30,POSTO FLASH,CORACAO DE JESUS,62043-070,DIESEL S10,18/06/2024,"6,13",,R$ / litro,RAIZEN
447026,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0002-35,AVENIDA JOSE EUCLIDES FERREIRA GOMES,30,POSTO FLASH,CORACAO DE JESUS,62043-070,ETANOL,18/06/2024,"4,69",,R$ / litro,RAIZEN
447027,NE,CE,SOBRAL,ARCANJO E VASCONCELOS DISTRIBUIDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA, 07.204.049/0001-05,RUA TABELIAO ILDEFONSO CAVALCANTE,320,,CENTRO,62010-001,GASOLINA,18/06/2024,"6,18",,R$ / litro,VIBRA
447028,NE,CE,SOBRAL,ARCANJO E VASCONCELOS DISTRIBUIDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA, 07.204.049/0001-05,RUA TABELIAO ILDEFONSO CAVALCANTE,320,,CENTRO,62010-001,GASOLINA ADITIVADA,18/06/2024,"6,28",,R$ / litro,VIBRA
447029,NE,CE,SOBRAL,ARCANJO E VASCONCELOS DISTRIBUIDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA, 07.204.049/0001-05,RUA TABELIAO ILDEFONSO CAVALCANTE,320,,CENTRO,62010-001,ETANOL,18/06/2024,"4,98",,R$ / litro,VIBRA
447030,NE,CE,SOBRAL,COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA, 05.980.738/0001-86,AVENIDA JONH SANFORD,1943,,JUNCO,62114-000,GASOLINA,18/06/2024,"6,14",,R$ / litro,BRANCA
447031,NE,CE,SOBRAL,COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA, 05.980.738/0001-86,AVENIDA JONH SANFORD,1943,,JUNCO,62114-000,GASOLINA ADITIVADA,18/06/2024,"6,18",,R$ / litro,BRANCA
447032,NE,CE,SOBRAL,COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA, 05.980.738/0001-86,AVENIDA JONH SANFORD,1943,,JUNCO,62114-000,DIESEL S10,18/06/2024,"6,13",,R$ / litro,BRANCA
447033,NE,CE,SOBRAL,COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA, 05.980.738/0001-86,AVENIDA JONH SANFORD,1943,,JUNCO,62114-000,ETANOL,18/06/2024,"4,89",,R$ / litro,BRANCA
447034,NE,CE,SOBRAL,CENTER POSTO COMERCIAL LTDA, 02.905.892/0001-03,AVENIDA JOSE ARIMATEIA MONTE E SILVA,425,,CAMPOS DOS VELHOS,62114-000,GASOLINA,18/06/2024,"6,19",,R$ / litro,VIBRA
447035,NE,CE,SOBRAL,CENTER POSTO COMERCIAL LTDA, 02.905.892/0001-03,AVENIDA JOSE ARIMATEIA MONTE E SILVA,425,,CAMPOS DOS VELHOS,62114-000,GASOLINA ADITIVADA,18/06/2024,"6,29",,R$ / litro,VIBRA
447036,NE,CE,SOBRAL,CENTER POSTO COMERCIAL LTDA, 02.905.892/0001-03,AVENIDA JOSE ARIMATEIA MONTE E SILVA,425,,CAMPOS DOS VELHOS,62114-000,DIESEL S10,18/06/2024,"6,19",,R$ / litro,VIBRA
447037,NE,CE,SOBRAL,CENTER POSTO COMERCIAL LTDA, 02.905.892/0001-03,AVENIDA JOSE ARIMATEIA MONTE E SILVA,425,,CAMPOS DOS VELHOS,62114-000,ETANOL,18/06/2024,"4,94",,R$ / litro,VIBRA
447038,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0001-54,AVENIDA MONSENHOR JOSE ALOISIO PINTO,80,LOJA  01,DOM EXPEDITO,62050-255,GASOLINA,18/06/2024,"6,19",,R$ / litro,IPIRANGA
447039,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0001-54,AVENIDA MONSENHOR JOSE ALOISIO PINTO,80,LOJA  01,DOM EXPEDITO,62050-255,GASOLINA ADITIVADA,18/06/2024,"6,49",,R$ / litro,IPIRANGA
447040,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0001-54,AVENIDA MONSENHOR JOSE ALOISIO PINTO,80,LOJA  01,DOM EXPEDITO,62050-255,DIESEL S10,18/06/2024,"6,19",,R$ / litro,IPIRANGA
447041,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0001-54,AVENIDA MONSENHOR JOSE ALOISIO PINTO,80,LOJA  01,DOM EXPEDITO,62050-255,ETANOL,18/06/2024,"4,99",,R$ / litro,IPIRANGA
447042,NE,CE,SOBRAL,POSTO PRINCESA DO NORTE LTDA, 01.914.855/0001-90,RUA MENINO DEUS,691,,CENTRO,62010-310,GASOLINA,18/06/2024,"6,19",,R$ / litro,IPIRANGA
447043,NE,CE,SOBRAL,POSTO PRINCESA DO NORTE LTDA, 01.914.855/0001-90,RUA MENINO DEUS,691,,CENTRO,62010-310,GASOLINA ADITIVADA,18/06/2024,"6,49",,R$ / litro,IPIRANGA
447044,NE,CE,SOBRAL,POSTO PRINCESA DO NORTE LTDA, 01.914.855/0001-90,RUA MENINO DEUS,691,,CENTRO,62010-310,DIESEL S10,18/06/2024,"6,19",,R$ / litro,IPIRANGA
447045,NE,CE,SOBRAL,POSTO PRINCESA DO NORTE LTDA, 01.914.855/0001-90,RUA MENINO DEUS,691,,CENTRO,62010-310,ETANOL,18/06/2024,"4,99",,R$ / litro,IPIRANGA
447046,NE,CE,SOBRAL,GLORIMAR PETROLEO E LUBRIFICANTES LTDA, 01.488.905/0001-15,AVENIDA DOM JOSE,1449,,CENTRO,62010-290,GASOLINA,18/06/2024,"6,19",,R$ / litro,RAIZEN
447047,NE,CE,SOBRAL,GLORIMAR PETROLEO E LUBRIFICANTES LTDA, 01.488.905/0001-15,AVENIDA DOM JOSE,1449,,CENTRO,62010-290,GASOLINA ADITIVADA,18/06/2024,"6,49",,R$ / litro,RAIZEN
447048,NE,CE,SOBRAL,GLORIMAR PETROLEO E LUBRIFICANTES LTDA, 01.488.905/0001-15,AVENIDA DOM JOSE,1449,,CENTRO,62010-290,DIESEL S10,18/06/2024,"6,19",,R$ / litro,RAIZEN
447049,NE,CE,SOBRAL,GLORIMAR PETROLEO E LUBRIFICANTES LTDA, 01.488.905/0001-15,AVENIDA DOM JOSE,1449,,CENTRO,62010-290,ETANOL,18/06/2024,"4,99",,R$ / litro,RAIZEN
448733,NE,CE,CRATEUS,MS COMERCIO DE DERIVADOS DE PETROLEO LTDA - EPP, 08.667.823/0001-87,RODOVIA CE 187 KM 31,S/N,,CAJAS,63700-000,GASOLINA,18/06/2024,"6,1",,R$ / litro,BRANCA
448734,NE,CE,CRATEUS,MS COMERCIO DE DERIVADOS DE PETROLEO LTDA - EPP, 08.667.823/0001-87,RODOVIA CE 187 KM 31,S/N,,CAJAS,63700-000,GASOLINA ADITIVADA,18/06/2024,"6,15",,R$ / litro,BRANCA
448735,NE,CE,CRATEUS,MS COMERCIO DE DERIVADOS DE PETROLEO LTDA - EPP, 08.667.823/0001-87,RODOVIA CE 187 KM 31,S/N,,CAJAS,63700-000,DIESEL,18/06/2024,"6,25",,R$ / litro,BRANCA
448736,NE,CE,CRATEUS,MS COMERCIO DE DERIVADOS DE PETROLEO LTDA - EPP, 08.667.823/0001-87,RODOVIA CE 187 KM 31,S/N,,CAJAS,63700-000,DIESEL S10,18/06/2024,"6,29",,R$ / litro,BRANCA
448737,NE,CE,FORTALEZA,CÂMARA & PESSOA COMERCIAL LTDA, 03.037.449/0001-12,AVENIDA AMÉRICO BARREIRA,4855,0,BELA VISTA,60442-801,GASOLINA,18/06/2024,"5,69",,R$ / litro,BRANCA
448738,NE,CE,FORTALEZA,CÂMARA & PESSOA COMERCIAL LTDA, 03.037.449/0001-12,AVENIDA AMÉRICO BARREIRA,4855,0,BELA VISTA,60442-801,DIESEL S10,18/06/2024,"5,7",,R$ / litro,BRANCA
448739,NE,CE,FORTALEZA,CÂMARA & PESSOA COMERCIAL LTDA, 03.037.449/0001-12,AVENIDA AMÉRICO BARREIRA,4855,0,BELA VISTA,60442-801,ETANOL,18/06/2024,"4,29",,R$ / litro,BRANCA
448740,NE,CE,FORTALEZA,GIOFAR COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.942.117/0001-10,RUA FREI CIRILO,3889,A,MESSEJANA,60864-190,GASOLINA,18/06/2024,"5,59",,R$ / litro,VIBRA
448741,NE,CE,FORTALEZA,GIOFAR COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.942.117/0001-10,RUA FREI CIRILO,3889,A,MESSEJANA,60864-190,GASOLINA ADITIVADA,18/06/2024,"5,69",,R$ / litro,VIBRA
448742,NE,CE,FORTALEZA,GIOFAR COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.942.117/0001-10,RUA FREI CIRILO,3889,A,MESSEJANA,60864-190,ETANOL,18/06/2024,"4,49",,R$ / litro,VIBRA
448743,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0007-01,AVENIDA EDILSON BRASIL SOARES,1718,,EDSON QUEIROIS,60834-220,GASOLINA,18/06/2024,"5,95",,R$ / litro,SP
448744,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0007-01,AVENIDA EDILSON BRASIL SOARES,1718,,EDSON QUEIROIS,60834-220,GASOLINA ADITIVADA,18/06/2024,"5,99",,R$ / litro,SP
448745,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0007-01,AVENIDA EDILSON BRASIL SOARES,1718,,EDSON QUEIROIS,60834-220,DIESEL S10,18/06/2024,"6,15",,R$ / litro,SP
448746,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0007-01,AVENIDA EDILSON BRASIL SOARES,1718,,EDSON QUEIROIS,60834-220,ETANOL,18/06/2024,"4,69",,R$ / litro,SP
448747,NE,CE,FORTALEZA,JG COMERCIO DE PETROLEO LTDA, 02.135.496/0002-17,RUA ENG ANTONIO FERREIRA ANTERO,455,,COCO,60821-765,GASOLINA,18/06/2024,"5,99",,R$ / litro,IPIRANGA
448748,NE,CE,FORTALEZA,JG COMERCIO DE PETROLEO LTDA, 02.135.496/0002-17,RUA ENG ANTONIO FERREIRA ANTERO,455,,COCO,60821-765,GASOLINA ADITIVADA,18/06/2024,"6,19",,R$ / litro,IPIRANGA
448749,NE,CE,FORTALEZA,JG COMERCIO DE PETROLEO LTDA, 02.135.496/0002-17,RUA ENG ANTONIO FERREIRA ANTERO,455,,COCO,60821-765,ETANOL,18/06/2024,"4,99",,R$ / litro,IPIRANGA
448750,NE,CE,FORTALEZA,POSTO MANIA LTDA, 04.559.055/0001-97,AVENIDA JOSE TORRES,200,,GRANJA PORTUGAL,60541-420,GASOLINA,18/06/2024,"5,85",,R$ / litro,VIBRA
448751,NE,CE,FORTALEZA,POSTO MANIA LTDA, 04.559.055/0001-97,AVENIDA JOSE TORRES,200,,GRANJA PORTUGAL,60541-420,GASOLINA ADITIVADA,18/06/2024,"5,95",,R$ / litro,VIBRA
448752,NE,CE,FORTALEZA,POSTO MANIA LTDA, 04.559.055/0001-97,AVENIDA JOSE TORRES,200,,GRANJA PORTUGAL,60541-420,ETANOL,18/06/2024,"4,69",,R$ / litro,VIBRA
448753,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0006-20,AVENIDA CASTELO DE CASTRO,262,ANTIGA RUA DIADEMA,JANGURUSSU,60866-680,GASOLINA,18/06/2024,"5,57",,R$ / litro,SP
448754,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0006-20,AVENIDA CASTELO DE CASTRO,262,ANTIGA RUA DIADEMA,JANGURUSSU,60866-680,GASOLINA ADITIVADA,18/06/2024,"5,65",,R$ / litro,SP
448755,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0006-20,AVENIDA CASTELO DE CASTRO,262,ANTIGA RUA DIADEMA,JANGURUSSU,60866-680,DIESEL S10,18/06/2024,"6,15",,R$ / litro,SP
448756,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0006-20,AVENIDA CASTELO DE CASTRO,262,ANTIGA RUA DIADEMA,JANGURUSSU,60866-680,ETANOL,18/06/2024,"4,59",,R$ / litro,SP
448757,NE,CE,FORTALEZA,MARTE PETROLEO LTDA., 05.217.875/0001-63,AVENIDA FRANCISCO SA,5478,,CARLITO PAMPLONA,60310-000,GNV,18/06/2024,"4,89",,R$ / m³,RAIZEN
448758,NE,CE,FORTALEZA,MARTE PETROLEO LTDA., 05.217.875/0001-63,AVENIDA FRANCISCO SA,5478,,CARLITO PAMPLONA,60310-000,GASOLINA,18/06/2024,"5,97",,R$ / litro,RAIZEN
448759,NE,CE,FORTALEZA,MARTE PETROLEO LTDA., 05.217.875/0001-63,AVENIDA FRANCISCO SA,5478,,CARLITO PAMPLONA,60310-000,GASOLINA ADITIVADA,18/06/2024,"6,17",,R$ / litro,RAIZEN
448760,NE,CE,FORTALEZA,MARTE PETROLEO LTDA., 05.217.875/0001-63,AVENIDA FRANCISCO SA,5478,,CARLITO PAMPLONA,60310-000,DIESEL S10,18/06/2024,"5,87",,R$ / litro,RAIZEN
448761,NE,CE,FORTALEZA,MARTE PETROLEO LTDA., 05.217.875/0001-63,AVENIDA FRANCISCO SA,5478,,CARLITO PAMPLONA,60310-000,ETANOL,18/06/2024,"4,87",,R$ / litro,RAIZEN
448762,NE,CE,FORTALEZA,COMERCIAL SUPER DE DERIVADOS DE PETRÓLEO LTDA, 05.916.454/0001-20,RUA HERIBALDO COSTA,450,,HENRIQUE JORGE,60525-190,GNV,18/06/2024,"4,89",,R$ / m³,ALE
448763,NE,CE,FORTALEZA,COMERCIAL SUPER DE DERIVADOS DE PETRÓLEO LTDA, 05.916.454/0001-20,RUA HERIBALDO COSTA,450,,HENRIQUE JORGE,60525-190,GASOLINA,18/06/2024,"5,97",,R$ / litro,ALE
448764,NE,CE,FORTALEZA,COMERCIAL SUPER DE DERIVADOS DE PETRÓLEO LTDA, 05.916.454/0001-20,RUA HERIBALDO COSTA,450,,HENRIQUE JORGE,60525-190,GASOLINA ADITIVADA,18/06/2024,"5,97",,R$ / litro,ALE
448765,NE,CE,FORTALEZA,COMERCIAL SUPER DE DERIVADOS DE PETRÓLEO LTDA, 05.916.454/0001-20,RUA HERIBALDO COSTA,450,,HENRIQUE JORGE,60525-190,DIESEL S10,18/06/2024,"5,79",,R$ / litro,ALE
448766,NE,CE,FORTALEZA,COMERCIAL SUPER DE DERIVADOS DE PETRÓLEO LTDA, 05.916.454/0001-20,RUA HERIBALDO COSTA,450,,HENRIQUE JORGE,60525-190,ETANOL,18/06/2024,"4,97",,R$ / litro,ALE
448767,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0003-88,AVENIDA CASTELO CASTRO,459,,JANGURUSSU,60866-681,GASOLINA,18/06/2024,"5,59",,R$ / litro,SP
448768,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0003-88,AVENIDA CASTELO CASTRO,459,,JANGURUSSU,60866-681,DIESEL S10,18/06/2024,"6,15",,R$ / litro,SP
448769,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0003-88,AVENIDA CASTELO CASTRO,459,,JANGURUSSU,60866-681,ETANOL,18/06/2024,"4,49",,R$ / litro,SP
448770,NE,CE,FORTALEZA,LB - REVENDEDORA DE PETROLEO LTDA, 05.490.772/0001-72,AVENIDA CORONEL CARVALHO,1557,,JARDIM IRACEMA,60341-641,GASOLINA,18/06/2024,"5,99",,R$ / litro,VIBRA
448771,NE,CE,FORTALEZA,LB - REVENDEDORA DE PETROLEO LTDA, 05.490.772/0001-72,AVENIDA CORONEL CARVALHO,1557,,JARDIM IRACEMA,60341-641,GASOLINA ADITIVADA,18/06/2024,"6,19",,R$ / litro,VIBRA
448772,NE,CE,FORTALEZA,LB - REVENDEDORA DE PETROLEO LTDA, 05.490.772/0001-72,AVENIDA CORONEL CARVALHO,1557,,JARDIM IRACEMA,60341-641,DIESEL S10,18/06/2024,"5,99",,R$ / litro,VIBRA
448773,NE,CE,FORTALEZA,LB - REVENDEDORA DE PETROLEO LTDA, 05.490.772/0001-72,AVENIDA CORONEL CARVALHO,1557,,JARDIM IRACEMA,60341-641,ETANOL,18/06/2024,"4,69",,R$ / litro,VIBRA
448774,NE,CE,FORTALEZA,ACOPEL - AMERICO COMERCIAL DE PETROLEO LTDA, 04.196.165/0001-31,AVENIDA ROGACIANO LEITE,986,,GUARARAPES,60810-786,GASOLINA,18/06/2024,"5,69",,R$ / litro,RAIZEN
448775,NE,CE,FORTALEZA,SUPER COMERCIO DE COMBUSTIVEIS LTDA, 03.720.675/0001-01,TRAVESSA PARIS,1133,QUADRA029,PAPICU,60175-690,GASOLINA,18/06/2024,"5,49",,R$ / litro,VIBRA
448776,NE,CE,FORTALEZA,SUPER COMERCIO DE COMBUSTIVEIS LTDA, 03.720.675/0001-01,TRAVESSA PARIS,1133,QUADRA029,PAPICU,60175-690,GASOLINA ADITIVADA,18/06/2024,"5,69",,R$ / litro,VIBRA
448777,NE,CE,FORTALEZA,SUPER COMERCIO DE COMBUSTIVEIS LTDA, 03.720.675/0001-01,TRAVESSA PARIS,1133,QUADRA029,PAPICU,60175-690,ETANOL,18/06/2024,"4,35",,R$ / litro,VIBRA
448778,NE,CE,FORTALEZA,J & L COMERCIO DE DERIVADOS DE PETROLEO LTDA, 00.192.116/0001-70,AVENIDA DEPUTADO OSWALDO STUDART,888,A,FATIMA,60411-260,GASOLINA,18/06/2024,"5,99",,R$ / litro,VIBRA
448779,NE,CE,FORTALEZA,J & L COMERCIO DE DERIVADOS DE PETROLEO LTDA, 00.192.116/0001-70,AVENIDA DEPUTADO OSWALDO STUDART,888,A,FATIMA,60411-260,GASOLINA ADITIVADA,18/06/2024,"6,19",,R$ / litro,VIBRA
448780,NE,CE,FORTALEZA,J & L COMERCIO DE DERIVADOS DE PETROLEO LTDA, 00.192.116/0001-70,AVENIDA DEPUTADO OSWALDO STUDART,888,A,FATIMA,60411-260,ETANOL,18/06/2024,"4,89",,R$ / litro,VIBRA
448781,NE,CE,FORTALEZA,SERVI POSTO CAPRI LTDA, 05.875.737/0001-71,RUA BARAO DE ARATANHA,1344,,FATIMA,60050-071,GASOLINA,18/06/2024,"5,47",,R$ / litro,BRANCA
448782,NE,CE,FORTALEZA,SERVI POSTO CAPRI LTDA, 05.875.737/0001-71,RUA BARAO DE ARATANHA,1344,,FATIMA,60050-071,GASOLINA ADITIVADA,18/06/2024,"5,55",,R$ / litro,BRANCA
448783,NE,CE,FORTALEZA,SERVI POSTO CAPRI LTDA, 05.875.737/0001-71,RUA BARAO DE ARATANHA,1344,,FATIMA,60050-071,DIESEL S10,18/06/2024,"5,69",,R$ / litro,BRANCA
448784,NE,CE,FORTALEZA,SERVI POSTO CAPRI LTDA, 05.875.737/0001-71,RUA BARAO DE ARATANHA,1344,,FATIMA,60050-071,ETANOL,18/06/2024,"4,29",,R$ / litro,BRANCA
448785,NE,CE,FORTALEZA,MACK VIII COMERCIO DE DERIVADOS DE PETROLEO LTDA, 05.815.683/0002-30,AVENIDA AGUANAMBI,384,,CENTRO,60055-402,GASOLINA,18/06/2024,"5,56",,R$ / litro,RAIZEN
448786,NE,CE,FORTALEZA,MACK VIII COMERCIO DE DERIVADOS DE PETROLEO LTDA, 05.815.683/0002-30,AVENIDA AGUANAMBI,384,,CENTRO,60055-402,GASOLINA ADITIVADA,18/06/2024,"5,76",,R$ / litro,RAIZEN
448787,NE,CE,FORTALEZA,MACK VIII COMERCIO DE DERIVADOS DE PETROLEO LTDA, 05.815.683/0002-30,AVENIDA AGUANAMBI,384,,CENTRO,60055-402,ETANOL,18/06/2024,"4,39",,R$ / litro,RAIZEN
448788,NE,CE,FORTALEZA,POSTO  MORRO DO  OURO LTDA, 05.369.087/0001-92,RUA CORONEL CARNEIRO DA CUNHA,503,0,MONTE CASTELO,60010-470,GASOLINA,18/06/2024,"5,98",,R$ / litro,VIBRA
448789,NE,CE,FORTALEZA,POSTO  MORRO DO  OURO LTDA, 05.369.087/0001-92,RUA CORONEL CARNEIRO DA CUNHA,503,0,MONTE CASTELO,60010-470,GASOLINA ADITIVADA,18/06/2024,"6,29",,R$ / litro,VIBRA
448790,NE,CE,FORTALEZA,POSTO  MORRO DO  OURO LTDA, 05.369.087/0001-92,RUA CORONEL CARNEIRO DA CUNHA,503,0,MONTE CASTELO,60010-470,DIESEL S10,18/06/2024,"6,09",,R$ / litro,VIBRA
448791,NE,CE,FORTALEZA,POSTO  MORRO DO  OURO LTDA, 05.369.087/0001-92,RUA CORONEL CARNEIRO DA CUNHA,503,0,MONTE CASTELO,60010-470,ETANOL,18/06/2024,"4,89",,R$ / litro,VIBRA
448792,NE,CE,FORTALEZA,JP COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA, 05.352.158/0003-06,AVENIDA ALBERTO CRAVEIRO,494,,CASTELAO,60860-000,GASOLINA,18/06/2024,"5,59",,R$ / litro,VIBRA
448793,NE,CE,FORTALEZA,JP COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA, 05.352.158/0003-06,AVENIDA ALBERTO CRAVEIRO,494,,CASTELAO,60860-000,GASOLINA ADITIVADA,18/06/2024,"5,69",,R$ / litro,VIBRA
448794,NE,CE,FORTALEZA,JP COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA, 05.352.158/0003-06,AVENIDA ALBERTO CRAVEIRO,494,,CASTELAO,60860-000,DIESEL S10,18/06/2024,"5,49",,R$ / litro,VIBRA
448795,NE,CE,FORTALEZA,JP COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA, 05.352.158/0003-06,AVENIDA ALBERTO CRAVEIRO,494,,CASTELAO,60860-000,ETANOL,18/06/2024,"4,49",,R$ / litro,VIBRA
448796,NE,CE,FORTALEZA,D X COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA, 05.063.200/0001-07,RUA PROF HERIBALDO COSTA,1590,,JOAO XXIII,60525-190,GASOLINA,18/06/2024,"5,78",,R$ / litro,BRANCA
448797,NE,CE,FORTALEZA,D X COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA, 05.063.200/0001-07,RUA PROF HERIBALDO COSTA,1590,,JOAO XXIII,60525-190,GASOLINA ADITIVADA,18/06/2024,"5,83",,R$ / litro,BRANCA
448798,NE,CE,FORTALEZA,D X COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA, 05.063.200/0001-07,RUA PROF HERIBALDO COSTA,1590,,JOAO XXIII,60525-190,DIESEL S10,18/06/2024,"5,88",,R$ / litro,BRANCA
448799,NE,CE,FORTALEZA,D X COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA, 05.063.200/0001-07,RUA PROF HERIBALDO COSTA,1590,,JOAO XXIII,60525-190,ETANOL,18/06/2024,"4,57",,R$ / litro,BRANCA
